id,created_at,username,message,user_id,unix_time_seconds,position
1729,2024-04-09 10:41:48.538428+00,terminator_thelegen,ob,5734763742,1712659296,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1730,2024-04-09 10:41:48.538428+00,terminator_thelegen,ooooohhhh,5734763742,1712659300,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1731,2024-04-09 10:41:48.538428+00,sarkxx32,ur class,5720929098,1712659303,"[-0.22503752713965,-0.384145573302751,0.328648160749841]"
1732,2024-04-09 10:41:48.538428+00,nikhil9937,"yes ",5685451518,1712659306,"[-0.225623249356062,-0.383597721954456,0.331152260208477]"
1733,2024-04-09 10:41:48.538428+00,terminator_thelegen," 5",5734763742,1712659307,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1734,2024-04-09 10:41:48.55674+00,cristine25100,"finally 1k agility ",3590569717,1712659289,"[-0.221910303814665,-0.38395334475949,0.328639650352007]"
1735,2024-04-09 10:41:48.55674+00,rainm00,"well let's just say I'm on the leaderboard ",2034341065,1712659297,"[-0.0685974921181513,-0.381474497622716,-0.0501023981705368]"
1736,2024-04-09 10:41:48.55674+00,AnimeXgamer_XD1,what,1508676644,1712659308,"[-0.0711672535191032,-0.381474497622716,-0.0506666800989112]"
1737,2024-04-09 10:41:49.801955+00,Kiddo_644,Can I kill someone,5257846869,1712659305,"[-0.0329696682439942,-0.383645693273958,-0.0705590914367356]"
1738,2024-04-09 10:41:58.843417+00,aziuuuu2_12,bentar  lagi cari Yama cape,5366499924,1712659306,"[-0.0706923240046113,-0.381496466599089,-0.0484722580604531]"
1739,2024-04-09 10:42:09.004002+00,rainm00,what?,2034341065,1712659312,"[-0.0685974921181513,-0.381474497622716,-0.0501023981705368]"
1740,2024-04-09 10:42:09.004002+00,AnimeXgamer_XD1,whats u get,1508676644,1712659315,"[-0.0711672535191032,-0.381474497622716,-0.0506666800989112]"
1741,2024-04-09 10:42:09.004002+00,rainm00,common,2034341065,1712659322,"[-0.0685974921181513,-0.381474497622716,-0.0501023981705368]"
1742,2024-04-09 10:42:09.115412+00,terminator_thelegen,be 13,5734763742,1712659314,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1743,2024-04-09 10:42:09.115412+00,terminator_thelegen,he,5734763742,1712659317,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1744,2024-04-09 10:42:09.115412+00,sarkxx32,nikhil u,5720929098,1712659321,"[-0.22503752713965,-0.384145573302751,0.328648160749841]"
1745,2024-04-09 10:42:09.115412+00,terminator_thelegen," 10",5734763742,1712659327,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1746,2024-04-09 10:42:10.363961+00,Kiddo_644,It queasy,5257846869,1712659325,"[-0.0682160643742737,-0.38086108261056,-0.0531451898550611]"
1747,2024-04-09 10:42:29.591486+00,terminator_thelegen,me too 10,5734763742,1712659331,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1748,2024-04-09 10:42:29.591486+00,nikhil9937,हो हो,5685451518,1712659333,"[-0.225623249356062,-0.383597721954456,0.331152260208477]"
1749,2024-04-09 10:42:29.591486+00,terminator_thelegen,me also 10,5734763742,1712659336,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1750,2024-04-09 10:42:29.591486+00,sarkxx32,/w terminator_thelegen  i in seventh,5720929098,1712659339,"[-0.22503752713965,-0.384145573302751,0.328648160749841]"
1751,2024-04-09 10:42:29.591486+00,terminator_thelegen,me 10,5734763742,1712659340,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1752,2024-04-09 10:42:29.591486+00,terminator_thelegen,ok,5734763742,1712659343,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1753,2024-04-09 10:42:29.603477+00,cristine25100,"1k agility ",3590569717,1712659329,"[-0.221910303814665,-0.38395334475949,0.328639650352007]"
1754,2024-04-09 10:42:29.603477+00,AnimeXgamer_XD1,WOOOW,1508676644,1712659332,"[-0.0683471435697562,-0.381474497622716,-0.0469538807499226]"
1755,2024-04-09 10:42:29.603477+00,rainm00,I'm joking you think I'll get abyssal or smth,2034341065,1712659342,"[-0.0685974921181513,-0.381474497622716,-0.0501023981705368]"
1759,2024-04-09 10:42:50.02196+00,terminator_thelegen,my brothee docter,5734763742,1712659349,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1760,2024-04-09 10:42:50.02196+00,nikhil9937,10,5685451518,1712659350,"[-0.225623249356062,-0.383597721954456,0.331152260208477]"
1761,2024-04-09 10:42:50.02196+00,terminator_thelegen,my bro,5734763742,1712659365,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1764,2024-04-09 10:43:06.456053+00,Iskylemyname,your to weak,4882117672,1712659382,"[-0.062325646782838,-0.384285539710813,-0.0301953622459348]"
1767,2024-04-09 10:43:27.160154+00,Kiddo_644,Iwait,5257846869,1712659390,"[-0.0517664586391153,-0.385897041362434,-0.0284961044079435]"
1769,2024-04-09 10:43:31.11808+00,rainm00,alr,2034341065,1712659395,"[-0.0620985228214432,-0.384285410986342,-0.0299381008979151]"
1770,2024-04-09 10:43:31.11808+00,AnimeXgamer_XD1,sorry man,1508676644,1712659401,"[-0.109532180815299,-0.384285539710813,-0.0284490020154324]"
1772,2024-04-09 10:43:47.701708+00,Kiddo_644,I want to kill someone for quest,5257846869,1712659415,"[-0.0692749992241709,-0.38086108261056,-0.0534513992881222]"
1773,2024-04-09 10:43:47.701708+00,Iskylemyname,ok,4882117672,1712659424,"[-0.0646823640833666,-0.384285539710813,-0.0275125045402972]"
1776,2024-04-09 10:44:00.579849+00,terminator_thelegen,howmucch,5734763742,1712659438,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1779,2024-04-09 10:44:11.285211+00,7liqea,"/w eg_traxx  حبي؟ ",3836872541,1712659450,"[-0.0692380898743387,-0.382145195024439,-0.0522532044200964]"
1781,2024-04-09 10:44:21.122736+00,terminator_thelegen,how much,5734763742,1712659443,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1784,2024-04-09 10:44:32.62067+00,AnimeXgamer_XD1,can someone tell me how to get yama cape,1508676644,1712659465,"[-0.0725036693841756,-0.381474497622716,-0.0485431337174133]"
1786,2024-04-09 10:44:41.732923+00,eg_traxx,/w 7liqea  ?,4307003451,1712659480,"[-0.223198524890321,-0.383354690153333,0.329454606048578]"
1790,2024-04-09 10:44:53.055248+00,VINZZ0682,finally 600 agility,5430079857,1712659473,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1792,2024-04-09 10:45:02.329682+00,7liqea,كيفك,3836872541,1712659488,"[-0.0692380898743387,-0.382145195024439,-0.0522532044200964]"
1793,2024-04-09 10:45:02.329682+00,lablab_ella,"/        ",5757222227,1712659497,"[-0.127743992496871,-0.386699423897921,0.112935553650739]"
1794,2024-04-09 10:45:02.329682+00,eg_traxx,/w 7liqea  بخير,4307003451,1712659500,"[-0.223198524890321,-0.383354690153333,0.329454606048578]"
1796,2024-04-09 10:45:13.617468+00,AnimeXgamer_XD1,ima rejoin to watch tut,1508676644,1712659495,"[-0.0707254619631119,-0.381474497622716,-0.0489493030920318]"
1797,2024-04-09 10:45:13.617468+00,rainm00,alr,2034341065,1712659502,"[-0.077989132933427,-0.384284166649789,-0.0290801437567892]"
1798,2024-04-09 10:45:13.617468+00,KD_CL10,I'm so powerfull,4390117067,1712659507,"[-0.22252223181313,-0.383250337515563,0.328881686066402]"
1799,2024-04-09 10:45:13.617468+00,rainm00,I'll wait,2034341065,1712659507,"[-0.0780019987655697,-0.384284381190574,-0.0290233102562549]"
1802,2024-04-09 10:45:22.829795+00,sarkxx32,how much is ur defence,5720929098,1712659514,"[-0.226181386538733,-0.384145573302751,0.330216797278579]"
1806,2024-04-09 10:45:34.511681+00,VINZZ0682,"who cares? ",5430079857,1712659524,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1807,2024-04-09 10:45:34.511681+00,rainm00,nahhhh,2034341065,1712659533,"[-0.0780116607109813,-0.384285539710813,-0.0289855054733773]"
1809,2024-04-09 10:45:51.056641+00,Kiddo_644,Same,5257846869,1712659532,"[-0.07640296475897,-0.383686885104656,-0.0730857008976427]"
1810,2024-04-09 10:45:51.056641+00,Iskylemyname,blox frut,4882117672,1712659533,"[-0.0572517641491109,-0.384285539710813,-0.0288278929054941]"
1811,2024-04-09 10:45:51.056641+00,Kiddo_644,What lv you,5257846869,1712659537,"[-0.07640296475897,-0.383686885104656,-0.0730857008976427]"
1813,2024-04-09 10:46:11.650972+00,Iskylemyname,me,4882117672,1712659569,"[-0.0668155995089864,-0.381474497622716,-0.0470247564068828]"
1815,2024-04-09 10:46:20.368404+00,VINZZ0682,almost 700 agility,5430079857,1712659575,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1817,2024-04-09 10:46:32.090165+00,Iskylemyname,my level 800,4882117672,1712659586,"[-0.0670769964380825,-0.381474497622716,-0.0473464228500097]"
1819,2024-04-09 10:46:52.644036+00,Iskylemyname,follow me,4882117672,1712659606,"[-0.0678206788906679,-0.381474497622716,-0.0473709593907644]"
1820,2024-04-09 10:46:52.644036+00,Kiddo_644,My is 325,5257846869,1712659609,"[-0.0677949041247671,-0.380880734546456,-0.0481942074062248]"
1821,2024-04-09 10:46:52.644036+00,Iskylemyname,help me,4882117672,1712659610,"[-0.0678206788906679,-0.381474497622716,-0.0473709593907644]"
1823,2024-04-09 10:47:01.373361+00,rainm00,this is sols rng all over again 💀,2034341065,1712659602,"[-0.0957987706269963,-0.384285453894499,-0.0298829960719408]"
1825,2024-04-09 10:47:13.56632+00,7liqea,؟,3836872541,1712659631,"[-0.0692380898743387,-0.382145195024439,-0.0522532044200964]"
1828,2024-04-09 10:47:36.983315+00,AnimeXgamer_XD1,alr i watched tut,1508676644,1712659655,"[-0.0702247648663218,-0.38146351313453,-0.0520487527501351]"
1829,2024-04-09 10:47:55.712696+00,sarkxx32,unknown ur agility,5720929098,1712659672,"[-0.222256495988102,-0.384145573302751,0.329086956862155]"
1830,2024-04-09 10:47:57.376075+00,rainm00,how,2034341065,1712659662,"[-0.063029539260974,-0.383722584691262,-0.0652556721376043]"
1831,2024-04-09 10:47:57.376075+00,AnimeXgamer_XD1,go to the npc yama,1508676644,1712659673,"[-0.0892623819446759,-0.383582532466886,-0.0318511691839856]"
1832,2024-04-09 10:48:09.216624+00,7liqea,اسفه على الازعاج,3836872541,1712659687,"[-0.0692380898743387,-0.382145195024439,-0.0522532044200964]"
1833,2024-04-09 10:48:17.831168+00,rainm00,where,2034341065,1712659680,"[-0.0447826787826265,-0.384285539710813,-0.030998416683035]"
1834,2024-04-09 10:48:38.37906+00,AnimeXgamer_XD1,go out of the spawn the. go straight right,1508676644,1712659701,"[-0.181076896729679,-0.383579786344839,-0.0334130239894498]"
1835,2024-04-09 10:48:58.932187+00,AnimeXgamer_XD1,nvm not here,1508676644,1712659719,"[-0.220899254859276,-0.38604035460674,-0.0293824357473474]"
1836,2024-04-09 10:48:58.932187+00,rainm00,where then,2034341065,1712659737,"[-0.113881485787386,-0.384285539710813,-0.0272888459662246]"
1837,2024-04-09 10:49:11.959839+00,Lxynda10,xD,4269291538,1712659750,"[-0.223431158674861,-0.384038474542934,0.32271369013233]"
1838,2024-04-09 10:49:18.905948+00,Iskylemyname,go to custrion,4882117672,1712659754,"[-0.155440803092282,-0.384282793588766,-0.0383273425806181]"
1839,2024-04-09 10:49:19.5064+00,rainm00,idk where's left or right I forgor,2034341065,1712659750,"[-0.113881485787386,-0.384285539710813,-0.0272888459662246]"
1840,2024-04-09 10:49:32.393144+00,dDernoah15,...,2267481408,1712659756,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1841,2024-04-09 10:49:32.393144+00,dDernoah15,wut the hell,2267481408,1712659763,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1842,2024-04-09 10:49:32.393144+00,red_plyer,hi,5761472597,1712659765,"[-0.225675660920168,-0.383934121905163,0.323054786877511]"
1843,2024-04-09 10:49:32.393144+00,dDernoah15,hi,2267481408,1712659771,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1844,2024-04-09 10:49:32.393144+00,red_plyer,bruh,5761472597,1712659771,"[-0.225675660920168,-0.383934121905163,0.323054786877511]"
1845,2024-04-09 10:49:39.453155+00,Iskylemyname,kiddo,4882117672,1712659769,"[-0.135325494777808,-0.384282793588766,-0.0691150258562907]"
1846,2024-04-09 10:49:40.076512+00,AnimeXgamer_XD1,im finding it wait,1508676644,1712659765,"[0.00196914757648238,-0.384282793588766,-0.101922088243975]"
1847,2024-04-09 10:49:52.701553+00,red_plyer,"yeah im on mobile ",5761472597,1712659782,"[-0.225675660920168,-0.383934121905163,0.323054786877511]"
1756,2024-04-09 10:42:30.979347+00,Kiddo_644,It’s for quest,5257846869,1712659341,"[-0.0682160643742737,-0.38086108261056,-0.0531451898550611]"
1757,2024-04-09 10:42:30.979347+00,Trentglitchy,Meoo,5756596905,1712659343,"[-0.063760549838685,-0.38375498034978,-0.0394178809160456]"
1758,2024-04-09 10:42:30.979347+00,Trentglitchy,Metoo,5756596905,1712659347,"[-0.063764687593746,-0.383755023257937,-0.0393831584928834]"
1762,2024-04-09 10:42:50.155173+00,VINZZ0682,finally 500 agility,5430079857,1712659351,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1763,2024-04-09 10:42:50.155173+00,AnimeXgamer_XD1,nah,1508676644,1712659364,"[-0.104538291187616,-0.384285539710813,-0.0255629133500228]"
1765,2024-04-09 10:43:10.579426+00,rainm00,anyways wanna play?,2034341065,1712659377,"[-0.0614348657011139,-0.383757597747356,-0.0488940121011049]"
1766,2024-04-09 10:43:10.579426+00,AnimeXgamer_XD1,nah im tryna get avatar items here,1508676644,1712659385,"[-0.0640614637653341,-0.383757597747356,-0.0418542748409151]"
1768,2024-04-09 10:43:29.456965+00,RazvanDumitru1,HOU   WANTS    TO    FIGHT     ME  =BEGHINER,1867458785,1712659406,"[-0.0693251120354652,-0.381149768690707,-0.0544591314526262]"
1771,2024-04-09 10:43:45.742459+00,Humedosnipes,Free item,5381342100,1712659421,"[-0.0686784872367497,-0.381474497622716,-0.0477880327126076]"
1774,2024-04-09 10:43:51.680469+00,rainm00,I wnat items too 🤑,2034341065,1712659411,"[-0.0620999092567328,-0.384285539710813,-0.0299090698033043]"
1775,2024-04-09 10:43:51.680469+00,rainm00,so I'll join you,2034341065,1712659419,"[-0.0620999092567328,-0.384285539710813,-0.0299090698033043]"
1777,2024-04-09 10:44:08.294584+00,Iskylemyname,kill me,4882117672,1712659428,"[-0.0622203639040639,-0.384285539710813,-0.0282661960104617]"
1778,2024-04-09 10:44:08.294584+00,Kiddo_644,:(,5257846869,1712659447,"[-0.0704338220673374,-0.38086108261056,-0.0536511436442817]"
1780,2024-04-09 10:44:12.090986+00,AnimeXgamer_XD1,k bro:),1508676644,1712659436,"[-0.0937560557769382,-0.384285539710813,-0.0270042556031608]"
1782,2024-04-09 10:44:28.875064+00,Iskylemyname,time up,4882117672,1712659451,"[-0.0658441753051882,-0.384285539710813,-0.0293616703766328]"
1783,2024-04-09 10:44:28.875064+00,Kiddo_644,That’s unfair,5257846869,1712659466,"[-0.0807564074861184,-0.383686885104656,-0.0704784128652705]"
1785,2024-04-09 10:44:41.688631+00,nikhil9937,"what ",5685451518,1712659478,"[-0.225623249356062,-0.383597721954456,0.331152260208477]"
1787,2024-04-09 10:44:49.425002+00,Iskylemyname,E k,4882117672,1712659473,"[-0.0654561386469771,-0.384285539710813,-0.0289504426343017]"
1788,2024-04-09 10:44:49.425002+00,Iskylemyname,ok,4882117672,1712659475,"[-0.0654561386469771,-0.384285539710813,-0.0289504426343017]"
1789,2024-04-09 10:44:49.425002+00,Iskylemyname,I will not kill you in,4882117672,1712659485,"[-0.0654561386469771,-0.384285539710813,-0.0289504426343017]"
1791,2024-04-09 10:45:02.262772+00,terminator_thelegen,u have,5734763742,1712659483,"[-0.224772710815747,-0.383935494966187,0.330513299539111]"
1795,2024-04-09 10:45:09.885006+00,Kiddo_644,You play blox fruits,5257846869,1712659508,"[-0.07640296475897,-0.383686885104656,-0.0730857008976427]"
1800,2024-04-09 10:45:22.768768+00,7liqea,دوم,3836872541,1712659504,"[-0.0692380898743387,-0.382145195024439,-0.0522532044200964]"
1801,2024-04-09 10:45:22.768768+00,7liqea,"هو انت زعلان مني؟ ",3836872541,1712659509,"[-0.0692380898743387,-0.382145195024439,-0.0522532044200964]"
1803,2024-04-09 10:45:30.427998+00,Kiddo_644,No?,5257846869,1712659522,"[-0.07640296475897,-0.383686885104656,-0.0730857008976427]"
1804,2024-04-09 10:45:30.427998+00,Kiddo_644,Or,5257846869,1712659524,"[-0.07640296475897,-0.383686885104656,-0.0730857008976427]"
1805,2024-04-09 10:45:30.427998+00,Iskylemyname,I play to,4882117672,1712659526,"[-0.0577855417355814,-0.384285539710813,-0.0298008148833582]"
1808,2024-04-09 10:45:43.42439+00,praneel2211,40 more,2448684097,1712659539,"[-0.222796702898842,-0.384086531678749,0.331762966357036]"
1812,2024-04-09 10:45:54.93662+00,KD_CL10,rude,4390117067,1712659543,"[-0.22217925789363,-0.383250337515563,0.327695677024275]"
1814,2024-04-09 10:46:14.028251+00,sarkxx32,"uknown ur defence ",5720929098,1712659572,"[-0.222256495988102,-0.384145573302751,0.329086956862155]"
1816,2024-04-09 10:46:25.222727+00,RazvanDumitru1,I    AM     BEGHINER,1867458785,1712659580,"[-0.028253475139563,-0.383077246010314,-0.0215016876757184]"
1818,2024-04-09 10:46:40.938597+00,VINZZ0682,finally,5430079857,1712659597,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1822,2024-04-09 10:46:54.54526+00,praneel2211,o,2448684097,1712659609,"[-0.222627054941342,-0.384232076147218,0.330792781003975]"
1824,2024-04-09 10:47:13.101345+00,Iskylemyname,"follow me ",4882117672,1712659630,"[-0.0639738812832098,-0.383934036088849,-0.036943530616837]"
1826,2024-04-09 10:47:15.094349+00,sarkxx32,/w nikhil9937  ur agily,5720929098,1712659624,"[-0.222256495988102,-0.384145573302751,0.329086956862155]"
1827,2024-04-09 10:47:15.094349+00,sarkxx32,ur agility,5720929098,1712659632,"[-0.222256495988102,-0.384145573302751,0.329086956862155]"
2729,2024-04-09 13:21:57.809832+00,Uddzent,another one big ball,4553119416,1712668897,"[-0.0734104052471332,-0.384354192761977,-0.0279145410529677]"
2730,2024-04-09 13:21:57.809832+00,robin_boy2024,this real sus,5589394618,1712668907,"[-0.06040615945069,-0.383754165094798,-0.0284680679660796]"
2731,2024-04-09 13:21:59.499283+00,Murder_bestkid,Dude stop,4142214074,1712668899,"[-0.228094868379161,-0.38230292540949,0.327448875487093]"
2732,2024-04-09 13:21:59.499283+00,Pro_ytsu,no,3537140214,1712668903,"[-0.229047471544314,-0.382993575104207,0.331057284168652]"
2733,2024-04-09 13:21:59.499283+00,MM2_38286,"а откуда такое лицо? ",5667669306,1712668910,"[-0.225758416021388,-0.384019251688608,0.329630941491696]"
2734,2024-04-09 13:21:59.499283+00,Murder_bestkid,Stop,4142214074,1712668914,"[-0.231980220381432,-0.384160676974007,0.325272596553017]"
2735,2024-04-09 13:21:59.499283+00,MM2_38286,"у тебя? ",5667669306,1712668915,"[-0.225758416021388,-0.384019251688608,0.329630941491696]"
2736,2024-04-09 13:21:59.499283+00,DEZZROKSER,а да купил,5020593415,1712668917,"[-0.224439391658056,-0.38382839620637,0.329876721781138]"
2737,2024-04-09 13:22:15.83415+00,mamii_0953,"damla ",5703944575,1712668934,"[-0.224314799255664,-0.38393686802721,0.324984604690319]"
2738,2024-04-09 13:22:18.264548+00,Uddzent,another,4553119416,1712668923,"[-0.064319161139124,-0.384354192761977,-0.0298236227495529]"
2739,2024-04-09 13:22:19.773648+00,Murder_bestkid,Mad kid,4142214074,1712668936,"[-0.223190493622685,-0.384160676974007,0.321326920805302]"
2740,2024-04-09 13:22:38.878678+00,devenate1,if you are c class how did you become c class,5705080791,1712668948,"[-0.0638479024455282,-0.383858517732568,-0.0672740300018757]"
2741,2024-04-09 13:22:40.209025+00,DEZZROKSER,есть еще дороже,5020593415,1712668941,"[-0.224439391658056,-0.38382839620637,0.329876721781138]"
2742,2024-04-09 13:22:40.209025+00,MM2_38286,угу,5667669306,1712668955,"[-0.225758416021388,-0.384019251688608,0.329630941491696]"
2743,2024-04-09 13:22:59.486907+00,Uddzent,"well pretty long story ",4553119416,1712668960,"[-0.061122465194009,-0.384354192761977,-0.0292023557291828]"
2744,2024-04-09 13:22:59.486907+00,Uddzent,or not,4553119416,1712668973,"[-0.0880734526232792,-0.384354192761977,-0.0300091520818305]"
2745,2024-04-09 13:22:59.486907+00,robin_boy2024,uhhhhh 100 thousand strength defense and agillity,5589394618,1712668975,"[-0.229128387643284,-0.383049870606162,0.317833487598478]"
2746,2024-04-09 13:23:00.655009+00,Murder_bestkid,ez,4142214074,1712668967,"[-0.0685113391729317,-0.381685949020304,-0.0532324267518569]"
2747,2024-04-09 13:23:00.655009+00,Luck123_0p,How much time is  2000 seconds,3394196832,1712668971,"[-0.221890074789923,-0.384038474542934,0.328826538688439]"
2748,2024-04-09 13:23:00.655009+00,Pro_ytsu,NAH I BEAT U EZ,3537140214,1712668974,"[-0.219502130369168,-0.383264068125796,0.326260483533572]"
2749,2024-04-09 13:23:00.655009+00,Murder_bestkid,ez stay mad kid,4142214074,1712668974,"[-0.0669211553646569,-0.38007534843998,-0.0465521740151683]"
2750,2024-04-09 13:23:20.001429+00,devenate1,tell ok,5705080791,1712668981,"[-0.0915294478855497,-0.383577040222793,-0.059888935478589]"
2751,2024-04-09 13:23:20.001429+00,Uddzent,prob but close,4553119416,1712668986,"[-0.0711083982635221,-0.384354192761977,-0.0262560107876101]"
1848,2024-04-09 10:49:52.701553+00,dDernoah15,Ur a Bacon Like me :D,2267481408,1712659785,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1849,2024-04-09 10:49:52.701553+00,red_plyer,you?,5761472597,1712659789,"[-0.225675660920168,-0.383934121905163,0.323054786877511]"
1850,2024-04-09 10:50:13.125924+00,dDernoah15,UR A BACON LIKE ME,2267481408,1712659793,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1851,2024-04-09 10:50:13.125924+00,dDernoah15,same,2267481408,1712659796,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1852,2024-04-09 10:50:13.125924+00,red_plyer,oh,5761472597,1712659802,"[-0.225675660920168,-0.383934121905163,0.323054786877511]"
1853,2024-04-09 10:50:30.70637+00,VINZZ0682,after afp a second,5430079857,1712659827,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1854,2024-04-09 10:50:31.1172+00,silscer,noob,5741011835,1712659825,"[-0.22343483667936,-0.383794069680787,0.327270837964408]"
1855,2024-04-09 10:50:33.554245+00,dDernoah15,WE both Bacons :D,2267481408,1712659814,"[-0.226025531098103,-0.384144200241727,0.322006305864379]"
1856,2024-04-09 10:50:51.274118+00,VINZZ0682,I got 906,5430079857,1712659831,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1857,2024-04-09 10:50:51.274118+00,VINZZ0682,LETS GOO,5430079857,1712659835,"[-0.223356219333201,-0.383934121905163,0.329244229014125]"
1858,2024-04-09 10:51:06.60166+00,silscer,😈,5741011835,1712659860,"[-0.0707033508345047,-0.383618918584003,-0.0390624813835047]"
1859,2024-04-09 10:51:11.914548+00,KD_CL10,hello,4390117067,1712659869,"[-0.222993935890083,-0.383250337515563,0.331620672505253]"
1860,2024-04-09 10:51:32.373868+00,KD_CL10,hullo,4390117067,1712659878,"[-0.222939225573165,-0.383250337515563,0.331711563554119]"
1861,2024-04-09 10:51:32.373868+00,ayushmaanfirst,GOT IT,1212805746,1712659886,"[-0.222928651310232,-0.383264068125796,0.330404706862751]"
1862,2024-04-09 10:51:32.373868+00,ayushmaanfirst,elo,1212805746,1712659889,"[-0.222928651310232,-0.383264068125796,0.330404706862751]"
1863,2024-04-09 10:51:32.373868+00,ayushmaanfirst,:>,1212805746,1712659890,"[-0.222928651310232,-0.383264068125796,0.330404706862751]"
1864,2024-04-09 10:51:40.133187+00,Mikey_Tokayo,DANG,4687777136,1712659895,"[-0.223148871829589,-0.383976686796885,0.331687734440184]"
1865,2024-04-09 10:51:41.93808+00,silscer,"or we will report you ",5741011835,1712659898,"[-0.0689725911081942,-0.383618918584003,-0.0414934286537606]"
1866,2024-04-09 10:51:52.955163+00,rainm00,this is like sols rng💀,2034341065,1712659899,"[-0.118306728621886,-0.383931032517861,0.0317435552033764]"
1867,2024-04-09 10:51:52.955163+00,rainm00,I afk 8 get something good,2034341065,1712659908,"[-0.118456068535016,-0.383931289966803,0.0317558314522517]"
1868,2024-04-09 10:52:00.709339+00,Kiddo_644,Finally!!!!,5257846869,1712659903,"[-0.223730916041502,-0.383335467299007,0.330376111926029]"
1869,2024-04-09 10:52:00.709339+00,Mikey_Tokayo,94 MORE,4687777136,1712659909,"[-0.223148871829589,-0.383976686796885,0.331687734440184]"
1870,2024-04-09 10:52:00.709339+00,Kiddo_644,Got cape,5257846869,1712659909,"[-0.223730916041502,-0.383335467299007,0.330376111926029]"
1871,2024-04-09 10:52:00.709339+00,Trentglitchy,Ok,5756596905,1712659917,"[-0.223775511846048,-0.383935494966187,0.321178414363101]"
1872,2024-04-09 10:52:02.359376+00,silscer,"I am gonna hack your account ",5741011835,1712659919,"[-0.0689725911081942,-0.383618918584003,-0.0414934286537606]"
1873,2024-04-09 10:52:13.419874+00,rainm00,I afk more,2034341065,1712659915,"[-0.118546179645233,-0.383931289966803,0.0317667247614791]"
1874,2024-04-09 10:52:13.419874+00,ayushmaanfirst,:)...?,1212805746,1712659920,"[-0.221634453477266,-0.383264068125796,0.328500420243445]"
1875,2024-04-09 10:52:13.419874+00,KD_CL10,=),4390117067,1712659929,"[-0.222941984076539,-0.383250337515563,0.328139238959376]"
1876,2024-04-09 10:52:21.270171+00,Trentglitchy,Is really cool,5756596905,1712659924,"[-0.223775511846048,-0.383935494966187,0.321178414363101]"
1877,2024-04-09 10:52:21.270171+00,Mikey_Tokayo,"ALMOST ",4687777136,1712659926,"[-0.223148871829589,-0.383976686796885,0.331687734440184]"
1878,2024-04-09 10:52:33.831619+00,AnimeXgamer_XD1,had to watch a tut again,1508676644,1712659941,"[-0.0684281386883546,-0.381474497622716,-0.0510510415790805]"
1879,2024-04-09 10:52:33.831619+00,KD_CL10,1 hit,4390117067,1712659946,"[-0.221749850868411,-0.383250337515563,0.329684727206006]"
1880,2024-04-09 10:52:33.831619+00,rainm00,alr,2034341065,1712659948,"[-0.129313710221519,-0.385535068150168,0.0171068304708327]"
1881,2024-04-09 10:52:33.831619+00,ayushmaanfirst,?,1212805746,1712659950,"[-0.222444074217533,-0.383264068125796,0.330408451437798]"
1882,2024-04-09 10:52:33.831619+00,AnimeXgamer_XD1,come at spawn,1508676644,1712659953,"[-0.0605362760434326,-0.383934036088849,-0.0346402393140892]"
1883,2024-04-09 10:52:41.831623+00,Mikey_Tokayo,1.more.MIN,4687777136,1712659961,"[-0.223148871829589,-0.383976686796885,0.331687734440184]"
1884,2024-04-09 10:52:54.280303+00,AnimeXgamer_XD1,"follow ",1508676644,1712659960,"[-0.06558877668421,-0.383757597747356,-0.0397363453219875]"
1885,2024-04-09 10:53:12.41666+00,Mikey_Tokayo,35 sec,4687777136,1712659991,"[-0.223148871829589,-0.383976686796885,0.331687734440184]"
1886,2024-04-09 10:53:14.841527+00,AnimeXgamer_XD1,CAN U SPRINT,1508676644,1712659983,"[-0.0381419410898617,-0.384282793588766,0.0102194293318691]"
1887,2024-04-09 10:53:18.001388+00,silscer,:(,5741011835,1712659995,"[-0.0680983682303166,-0.381333758867829,-0.0530878297736609]"
